0106006181,116.00189209180795,39.617625857174254, * ,0106006181,116.00190611168169,39.6139211288464
0106006181,116.00189209180795,39.617625857174254, * ,0106006181,116.00190611168169,39.6139211288464
0226611223,116.00465510152222,39.7034155358366, * ,0226611223,116.00472432251102,39.676961351798006
0106721833,116.00980145399254,39.709667002701686, * ,0106721833,116.00957662116933,39.7021740980324
0106006181,116.00189209180795,39.617625857174254, * ,0106006181,116.00190611168169,39.6139211288464
0106689363,116.01193194995476,39.671279541781956, * ,0106689363,116.0243488015384,39.67091388993082
8630791287,116.00898086851788,39.687191210178035, * ,8630791287,116.00887151697182,39.617625857174254
0226611223,116.00465510152222,39.7034155358366, * ,0226611223,116.00472432251102,39.676961351798006
8630336125,116.01227148636752,39.70661303441847, * ,8630336125,116.01249228026609,39.671279541781956
0106721833,116.00980145399254,39.709667002701686, * ,0106721833,116.00957662116933,39.7021740980324
0106721833,116.00980145399254,39.709667002701686, * ,0106721833,116.00957662116933,39.7021740980324
0106606629,116.01296577374363,39.71409615966041, * ,0106606629,116.01303102218867,39.7034155358366
8630336125,116.01227148636752,39.70661303441847, * ,8630336125,116.01249228026609,39.671279541781956
0106000147,116.0093941368203,39.71831394164599, * ,0106000147,116.00896961111748,39.70661303441847
0226611223,116.00465510152222,39.7034155358366, * ,0226611223,116.00472432251102,39.676961351798006
0106000147,116.0093941368203,39.71831394164599, * ,0106000147,116.00896961111748,39.70661303441847
8630463939,116.00710613446589,39.72486986523994, * ,8630463939,116.00754872711009,39.702363025286175
0106787401,116.01378091427787,39.72516806543581, * ,0106787401,116.01373779984966,39.709667002701686
0106000147,116.0093941368203,39.71831394164599, * ,0106000147,116.00896961111748,39.70661303441847
0106188438,116.00894713759686,39.76282778504226, * ,0106188438,116.00890494745076,39.71327758212629
0106197681,116.00773557495083,40.00766485363593, * ,0106197681,116.00770246811227,39.70497079161038
8630334079,116.0233428891447,39.59725654566735, * ,8630334079,116.03085226723465,39.73247825228443
8610013023,116.0252154526932,39.60121488808367, * ,8610013023,116.02533982648526,39.70582713822154
0106689363,116.01193194995476,39.671279541781956, * ,0106689363,116.0243488015384,39.67091388993082
0106681911,116.0227898104037,39.683552844660134, * ,0106681911,116.02276875741416,39.596257334044196
8630791287,116.00898086851788,39.687191210178035, * ,8630791287,116.00887151697182,39.617625857174254
0106689363,116.01193194995476,39.671279541781956, * ,0106689363,116.0243488015384,39.67091388993082
8630791287,116.00898086851788,39.687191210178035, * ,8630791287,116.00887151697182,39.617625857174254
0106681911,116.0227898104037,39.683552844660134, * ,0106681911,116.02276875741416,39.596257334044196
8630336125,116.01227148636752,39.70661303441847, * ,8630336125,116.01249228026609,39.671279541781956
0106721833,116.00980145399254,39.709667002701686, * ,0106721833,116.00957662116933,39.7021740980324
0226611223,116.00465510152222,39.7034155358366, * ,0226611223,116.00472432251102,39.676961351798006
0106606629,116.01296577374363,39.71409615966041, * ,0106606629,116.01303102218867,39.7034155358366
0106721833,116.00980145399254,39.709667002701686, * ,0106721833,116.00957662116933,39.7021740980324
8630336125,116.01227148636752,39.70661303441847, * ,8630336125,116.01249228026609,39.671279541781956
0106000147,116.0093941368203,39.71831394164599, * ,0106000147,116.00896961111748,39.70661303441847
0106787401,116.01378091427787,39.72516806543581, * ,0106787401,116.01373779984966,39.709667002701686
0106787401,116.01378091427787,39.72516806543581, * ,0106787401,116.01373779984966,39.709667002701686
8630463939,116.00710613446589,39.72486986523994, * ,8630463939,116.00754872711009,39.702363025286175
0106096896,116.02504826374084,39.73247825228443, * ,0106096896,116.02537730545696,39.70026833250728
0106575742,116.01654549197208,39.75120742704823, * ,0106575742,116.01623147420632,39.713573706419034
8630737536,116.01908274020123,40.00432579894043, * ,8630737536,116.0191800669136,39.70661303441847
8610013023,116.0252154526932,39.60121488808367, * ,8610013023,116.02533982648526,39.70582713822154
8630334079,116.0233428891447,39.59725654566735, * ,8630334079,116.03085226723465,39.73247825228443
0106681911,116.0227898104037,39.683552844660134, * ,0106681911,116.02276875741416,39.596257334044196
0106681911,116.0227898104037,39.683552844660134, * ,0106681911,116.02276875741416,39.596257334044196
0106502983,116.03696649747152,39.70327044790922, * ,0106502983,116.03682806365619,39.62264299689281
0106711022,116.03469828571117,39.70740796773213, * ,0106711022,116.03189960086227,39.59852542849021
0106521162,116.03470051690572,39.71718131065526, * ,0106521162,116.03466437255939,39.68376714400702
0106096896,116.02504826374084,39.73247825228443, * ,0106096896,116.02537730545696,39.70026833250728
0106096896,116.02504826374084,39.73247825228443, * ,0106096896,116.02537730545696,39.70026833250728
0106501214,116.02657295223172,39.81854683016996, * ,0106501214,116.02628199667656,39.72669857609373
0106151014,116.02179500010531,39.871171198860445, * ,0106151014,116.02188026473867,39.73728023618978
8630601991,116.02929892894565,39.87668005194811, * ,8630601991,116.02894789412991,39.73766949519074
0106613350,116.02671217888405,39.88045990394943, * ,0106613350,116.02641022900941,39.74295813882918
8630601991,116.02929892894565,39.87668005194811, * ,8630601991,116.02894789412991,39.73766949519074
0106613350,116.02671217888405,39.88045990394943, * ,0106613350,116.02641022900941,39.74295813882918
8630601991,116.02929892894565,39.87668005194811, * ,8630601991,116.02894789412991,39.73766949519074
8630737536,116.01908274020123,40.00432579894043, * ,8630737536,116.0191800669136,39.70661303441847
0106589213,116.03122332295807,40.006239825963156, * ,0106589213,116.03117718502567,39.88045990394943
0106562368,116.03108090489661,40.00643743891017, * ,0106562368,116.03116113432732,39.881071961880885
0106601976,116.03065217575606,39.597241375913974, * ,0106601976,116.0309470460442,39.875261160014944
8630466341,116.0303641698159,39.5963493629995, * ,8630466341,116.03073824228782,39.88811465202584
8630930999,116.0294090700954,39.611479146831286, * ,8630930999,116.02919140207295,39.881071961880885
0106655375,116.03536553921568,39.61349396973039, * ,0106655375,116.03443682754889,39.87747414660753
0106655375,116.03536553921568,39.61349396973039, * ,0106655375,116.03443682754889,39.87747414660753
8630930999,116.0294090700954,39.611479146831286, * ,8630930999,116.02919140207295,39.881071961880885
0106577880,116.035039993389,39.63292219203261, * ,0106577880,116.03502396034737,40.006239825963156
0106577880,116.035039993389,39.63292219203261, * ,0106577880,116.03502396034737,40.006239825963156
0106681911,116.0227898104037,39.683552844660134, * ,0106681911,116.02276875741416,39.596257334044196
0106681911,116.0227898104037,39.683552844660134, * ,0106681911,116.02276875741416,39.596257334044196
0106502983,116.03696649747152,39.70327044790922, * ,0106502983,116.03682806365619,39.62264299689281
0106502983,116.03696649747152,39.70327044790922, * ,0106502983,116.03682806365619,39.62264299689281
0106711022,116.03469828571117,39.70740796773213, * ,0106711022,116.03189960086227,39.59852542849021
0106711022,116.03469828571117,39.70740796773213, * ,0106711022,116.03189960086227,39.59852542849021
0106521162,116.03470051690572,39.71718131065526, * ,0106521162,116.03466437255939,39.68376714400702
8630338486,116.03906937100642,39.717417919334046, * ,8630338486,116.03917770705543,39.708253071556435
0106521162,116.03470051690572,39.71718131065526, * ,0106521162,116.03466437255939,39.68376714400702
8630338486,116.03906937100642,39.717417919334046, * ,8630338486,116.03917770705543,39.708253071556435
0106096896,116.02504826374084,39.73247825228443, * ,0106096896,116.02537730545696,39.70026833250728
0106096896,116.02504826374084,39.73247825228443, * ,0106096896,116.02537730545696,39.70026833250728
8630601991,116.02929892894565,39.87668005194811, * ,8630601991,116.02894789412991,39.73766949519074
0106151014,116.02179500010531,39.871171198860445, * ,0106151014,116.02188026473867,39.73728023618978
8630601991,116.02929892894565,39.87668005194811, * ,8630601991,116.02894789412991,39.73766949519074
0106613350,116.02671217888405,39.88045990394943, * ,0106613350,116.02641022900941,39.74295813882918
0106047409,116.03582784817081,39.98649256474665, * ,0106047409,116.03568845921376,39.98649256474665
8630971857,116.03697975924452,39.98253147351391, * ,8630971857,116.03690752541037,39.98253147351391
0106562368,116.03108090489661,40.00643743891017, * ,0106562368,116.03116113432732,39.881071961880885
0106589213,116.03122332295807,40.006239825963156, * ,0106589213,116.03117718502567,39.88045990394943
0106655375,116.03536553921568,39.61349396973039, * ,0106655375,116.03443682754889,39.87747414660753
0106226828,116.04210182408131,39.621028134681765, * ,0106226828,116.04213087910156,40.00432579894043
8630930999,116.0294090700954,39.611479146831286, * ,8630930999,116.02919140207295,39.881071961880885
0106226828,116.04210182408131,39.621028134681765, * ,0106226828,116.04213087910156,40.00432579894043
0106577880,116.035039993389,39.63292219203261, * ,0106577880,116.03502396034737,40.006239825963156
0106502983,116.03696649747152,39.70327044790922, * ,0106502983,116.03682806365619,39.62264299689281
0106502983,116.03696649747152,39.70327044790922, * ,0106502983,116.03682806365619,39.62264299689281
0106711022,116.03469828571117,39.70740796773213, * ,0106711022,116.03189960086227,39.59852542849021
8630338486,116.03906937100642,39.717417919334046, * ,8630338486,116.03917770705543,39.708253071556435
8630796474,116.04661086890913,39.72429662559941, * ,8630796474,116.0275609968763,39.70740796773213
0106094280,116.05074603401948,39.73831094881814, * ,0106094280,116.05062572768074,39.73766949519074
0106567624,116.04426481792952,39.85228735580463, * ,0106567624,116.04440515793068,39.89178263500394
8630585667,116.04204372857617,39.89953722494371, * ,8630585667,116.02668973878417,39.74540085133428
8630971857,116.03697975924452,39.98253147351391, * ,8630971857,116.03690752541037,39.98253147351391
0106047409,116.03582784817081,39.98649256474665, * ,0106047409,116.03568845921376,39.98649256474665
0106047409,116.03582784817081,39.98649256474665, * ,0106047409,116.03568845921376,39.98649256474665
8630971857,116.03697975924452,39.98253147351391, * ,8630971857,116.03690752541037,39.98253147351391
0106226828,116.04210182408131,39.621028134681765, * ,0106226828,116.04213087910156,40.00432579894043
0106226828,116.04210182408131,39.621028134681765, * ,0106226828,116.04213087910156,40.00432579894043
8630796474,116.04661086890913,39.72429662559941, * ,8630796474,116.0275609968763,39.70740796773213
8630796474,116.04661086890913,39.72429662559941, * ,8630796474,116.0275609968763,39.70740796773213
0106094280,116.05074603401948,39.73831094881814, * ,0106094280,116.05062572768074,39.73766949519074
0106094280,116.05074603401948,39.73831094881814, * ,0106094280,116.05062572768074,39.73766949519074
8630876944,116.05016328140297,39.806948271646576, * ,8630876944,116.04999388369504,39.81945770902075
0106017266,116.05758108936934,39.805155072145155, * ,0106017266,116.05737762874989,39.85165037472753
0226624703,116.05388903787548,39.88493328149085, * ,0226624703,116.05362749817448,39.97464649171928
8630448617,116.04957375976927,39.97183928699764, * ,8630448617,116.04993060077939,39.9748788616701
0106527485,116.05129594460895,39.97152817772143, * ,0106527485,116.05114154440143,39.97068476188961
8630204047,116.05920255762864,39.97068476188961, * ,8630204047,116.05960937167112,39.59841226704558
8630448617,116.04957375976927,39.97183928699764, * ,8630448617,116.04993060077939,39.9748788616701
0106140685,116.05185829175618,40.01849238953955, * ,0106140685,116.05184325830358,39.59705804941521
8630458103,116.05087409067691,40.019873252024624, * ,8630458103,116.05081494954788,39.59664119089173
0106594719,116.06171619060656,39.59705804941521, * ,0106594719,116.0619015632738,39.62719804757172
0106606430,116.05845935739494,39.63433790751618, * ,0106606430,116.05818179319516,39.68160781855009
0106235870,116.0641425059042,39.64303829846912, * ,0106235870,116.06412248426267,39.67506112173231
0106013681,116.06327898405002,39.66725518663955, * ,0106013681,116.06313273012483,39.7016870751926
0106685476,116.06163761173696,39.68095546267823, * ,0106685476,116.06152035533346,39.7034355206016
0106685476,116.06163761173696,39.68095546267823, * ,0106685476,116.06152035533346,39.7034355206016
8610004675,116.0588408602535,39.7034355206016, * ,8610004675,116.05922366651922,39.7090332793749
8610004675,116.0588408602535,39.7034355206016, * ,8610004675,116.05922366651922,39.7090332793749
8630202056,116.06306436855193,39.713018854621, * ,8630202056,116.06338290097916,39.72673070205526
0106724631,116.06389603404554,39.714085492885104, * ,0106724631,116.0640672994159,39.73831094881814
0106094280,116.05074603401948,39.73831094881814, * ,0106094280,116.05062572768074,39.73766949519074
0106571475,116.06212433191492,39.72673393637687, * ,0106571475,116.06216944567473,39.780193064668914
0106017266,116.05758108936934,39.805155072145155, * ,0106017266,116.05737762874989,39.85165037472753
8630876944,116.05016328140297,39.806948271646576, * ,8630876944,116.04999388369504,39.81945770902075
0226618541,116.0611515659309,39.814419749262704, * ,0226618541,116.06113552051755,39.97493593969083
0226624703,116.05388903787548,39.88493328149085, * ,0226624703,116.05362749817448,39.97464649171928
0226624703,116.05388903787548,39.88493328149085, * ,0226624703,116.05362749817448,39.97464649171928
8630204047,116.05920255762864,39.97068476188961, * ,8630204047,116.05960937167112,39.59841226704558
8630204047,116.05920255762864,39.97068476188961, * ,8630204047,116.05960937167112,39.59841226704558
0106527485,116.05129594460895,39.97152817772143, * ,0106527485,116.05114154440143,39.97068476188961
0106140685,116.05185829175618,40.01849238953955, * ,0106140685,116.05184325830358,39.59705804941521
0106594719,116.06171619060656,39.59705804941521, * ,0106594719,116.0619015632738,39.62719804757172
0106606430,116.05845935739494,39.63433790751618, * ,0106606430,116.05818179319516,39.68160781855009
0106235870,116.0641425059042,39.64303829846912, * ,0106235870,116.06412248426267,39.67506112173231
0106235870,116.0641425059042,39.64303829846912, * ,0106235870,116.06412248426267,39.67506112173231
8630369949,116.07155960503918,39.6440725122652, * ,8630369949,116.07309511450622,39.66088930980386
8630402933,116.06549162969314,39.656785225883844, * ,8630402933,116.06518014385796,39.66837500412686
0106232674,116.06720460761282,39.65740321812878, * ,0106232674,116.06723769714019,39.66833227922559
8630000780,116.0626397596294,39.6590735855522, * ,8630000780,116.06247142722113,39.68095546267823
0106013681,116.06327898405002,39.66725518663955, * ,0106013681,116.06313273012483,39.7016870751926
8630000780,116.0626397596294,39.6590735855522, * ,8630000780,116.06247142722113,39.68095546267823
0106013681,116.06327898405002,39.66725518663955, * ,0106013681,116.06313273012483,39.7016870751926
8630262518,116.06949567062814,39.6686578681048, * ,8630262518,116.0692102529815,39.68095546267823
0106122605,116.07175451754206,39.67283598055157, * ,0106122605,116.07171043323223,39.704819141102504
0106685476,116.06163761173696,39.68095546267823, * ,0106685476,116.06152035533346,39.7034355206016
0106513200,116.0635260845911,39.6881990663714, * ,0106513200,116.06669610392798,39.69498522469267
0106685476,116.06163761173696,39.68095546267823, * ,0106685476,116.06152035533346,39.7034355206016
