distId,distX,distY
0106162799,116.00049033959428,39.601464016021424
0106741325,116.00273278231666,39.59998944951839
0106190593,116.00518345596187,39.602588469067165
0106003828,116.0063075505326,39.59657947731079
0106006181,116.00190611168169,39.61739985074428
0106029871,116.00059322109884,39.6139211288464
0106133660,115.99552628755275,39.61529621716096
0106608625,116.00537759635931,39.622691488523316
0106606148,116.00463424915782,39.62422555981717
0106207602,115.9885188944509,39.6132581199375
0106179763,115.98837743480182,39.61325270812934
0106606148,116.00463424915782,39.62422555981717
0106608625,116.00537759635931,39.622691488523316
8630637300,116.0073245482646,39.625180909836175
0106006181,116.00190611168169,39.61739985074428
8650004459,116.00185157319967,39.63077349406167
8650005645,115.99773664113009,39.63091812616072
0106787118,115.9950848779443,39.63213644245186
0106095278,115.99426088169893,39.63016058778652
0106007631,115.99134923266553,39.63022299042738
0106606148,116.00463424915782,39.62422555981717
8630637300,116.0073245482646,39.625180909836175
0106141667,115.98976575620094,39.62794788185576
0106180456,115.99916495508445,39.65110635352833
0106214924,116.00031705023942,39.676961351798006
0100131517,115.99537992412097,39.68949953173675
0106089507,115.9959249090887,39.69887857015273
0226611588,116.00107007229491,39.70500191723405
0106213364,116.00013657559282,39.70238572599168
0106718454,116.00225576429324,39.70220409933888
0226611223,116.00472432251102,39.703290727609414
0106222094,116.00264789894194,39.70056904834267
8630585933,116.00609161850142,39.70025843138776
0106089507,115.9959249090887,39.69887857015273
0106721833,116.00957662116933,39.709136248982645
0106159644,115.98970525435702,39.70689533528712
0106090252,115.99835654123834,39.76711619436829
8630333926,115.99868425657986,39.78815113907419
8630333926,115.99868425657986,39.78815113907419
8630582099,115.99261423040075,39.791093280556524
0106593221,116.00882110218404,39.790131966849366
0106507152,115.99684747600463,40.13624527979403
0106190593,116.00518345596187,39.602588469067165
0106003828,116.0063075505326,39.59657947731079
0106741325,116.00273278231666,39.59998944951839
0106162799,116.00049033959428,39.601464016021424
0106640132,116.01516149339123,39.59542592652143
0106622939,116.01192893653707,39.60660479279696
8630637300,116.0073245482646,39.625180909836175
0106608625,116.00537759635931,39.622691488523316
0106606148,116.00463424915782,39.62422555981717
0106006181,116.00190611168169,39.61739985074428
8650004459,116.00185157319967,39.63077349406167
0106029871,116.00059322109884,39.6139211288464
0106501216,116.01306173724082,39.67088687930658
0106185787,116.00696367864414,39.676669415075935
8630791287,116.00887151697182,39.68736590647366
0226611223,116.00472432251102,39.703290727609414
8630585933,116.00609161850142,39.70025843138776
8630336125,116.01249228026609,39.706964749349765
0106718454,116.00225576429324,39.70220409933888
0106721833,116.00957662116933,39.709136248982645
0106133739,116.01090871060657,39.71355288240404
0106721833,116.00957662116933,39.709136248982645
0100020307,116.01350549918001,39.71324666844283
0106606629,116.01303102218867,39.71431338546655
8630870227,116.01408147150401,39.71341442238808
0106000147,116.00896961111748,39.71769657525803
8630336125,116.01249228026609,39.706964749349765
0226611588,116.00107007229491,39.70500191723405
0226611223,116.00472432251102,39.703290727609414
0106000147,116.00896961111748,39.71769657525803
8630463939,116.00754872711009,39.72551528811004
0106659372,116.00968896506474,39.72493969371293
0106787401,116.01373779984966,39.725422968261576
0106000147,116.00896961111748,39.71769657525803
0106188438,116.00890494745076,39.76245761953033
0106593221,116.00882110218404,39.790131966849366
0106790819,116.01099216224358,39.81939782865188
0106252494,116.01492915184578,39.81625445390948
0106197681,116.00770246811227,40.00771875568136
0106716438,116.02009340764998,39.59886040166301
0106807216,116.0173048026681,39.596302535965435
0106797587,116.01785658834731,39.595818063517314
0106640132,116.01516149339123,39.59542592652143
0106602205,116.02250230338664,39.59855039918133
0226545997,116.02368132890057,39.59997616410354
8630103168,116.02324155870484,39.59725625083812
0106246174,116.02455617326697,39.60001470758361
0106622939,116.01192893653707,39.60660479279696
0106264133,116.0212866578896,39.649680585647204
0106501216,116.01306173724082,39.67088687930658
8630137547,116.0222961556932,39.68325935673624
0106599924,116.02257312334046,39.683735241439315
0106681911,116.02276875741416,39.68368080360575
0106022048,116.01531132064987,39.68678822365856
0106185787,116.00696367864414,39.676669415075935
8630791287,116.00887151697182,39.68736590647366
0106501216,116.01306173724082,39.67088687930658
0106022048,116.01531132064987,39.68678822365856
8630791287,116.00887151697182,39.68736590647366
0106599924,116.02257312334046,39.683735241439315
0106681911,116.02276875741416,39.68368080360575
8630137547,116.0222961556932,39.68325935673624
8630336125,116.01249228026609,39.706964749349765
0106041449,116.02368129243999,39.70417555030736
8610118492,116.02380289458875,39.70582713822154
0106689363,116.0243488015384,39.70688286946013
0106721833,116.00957662116933,39.709136248982645
8630585933,116.00609161850142,39.70025843138776
0226611223,116.00472432251102,39.703290727609414
0100020307,116.01350549918001,39.71324666844283
8630870227,116.01408147150401,39.71341442238808
0106133739,116.01090871060657,39.71355288240404
0106606629,116.01303102218867,39.71431338546655
8630870227,116.01408147150401,39.71341442238808
0100020307,116.01350549918001,39.71324666844283
0106606629,116.01303102218867,39.71431338546655
0106133739,116.01090871060657,39.71355288240404
0106721833,116.00957662116933,39.709136248982645
8630336125,116.01249228026609,39.706964749349765
8630273275,116.01932089285823,39.71998792850377
8630273275,116.01932089285823,39.71998792850377
0106787401,116.01373779984966,39.725422968261576
0106659372,116.00968896506474,39.72493969371293
8630463939,116.00754872711009,39.72551528811004
0106834549,116.0264550724906,39.72669857609373
0106096896,116.02537730545696,39.73230517921912
8630273275,116.01932089285823,39.71998792850377
0106567678,116.02613160809219,39.72328721480645
0106182420,116.01626982158696,39.74524693962059
0106575742,116.01623147420632,39.75152252364623
0100102241,116.01558348037761,39.76107960055859
0106732949,116.01647729113101,39.77550169649997
0106656149,116.01391481321077,39.77695115562788
0106252494,116.01492915184578,39.81625445390948
8630364246,116.01466063582326,39.899334369353035
8630737536,116.0191800669136,40.00433408749555
0226545997,116.02368132890057,39.59997616410354
0106246174,116.02455617326697,39.60001470758361
8610013023,116.02533982648526,39.600996195695444
0106602205,116.02250230338664,39.59855039918133
8630103168,116.02324155870484,39.59725625083812
0106716438,116.02009340764998,39.59886040166301
0106770734,116.02736037765594,39.60165113101787
8630205947,116.02818223407854,39.59561705519991
8630574004,116.02923259564575,39.60407898576515
8630334079,116.03085226723465,39.601024814596784
0106757973,116.02638888731845,39.62264299689281
0106786013,116.02658664089066,39.631650429857615
8630089551,116.02485999032321,39.63890992150071
0106264133,116.0212866578896,39.649680585647204
0106587675,116.02442612433626,39.65127903499774
8630137547,116.0222961556932,39.68325935673624
0106681911,116.02276875741416,39.68368080360575
0106599924,116.02257312334046,39.683735241439315
8716000347,116.0286849221306,39.676704666280266
0106599924,116.02257312334046,39.683735241439315
0106681911,116.02276875741416,39.68368080360575
8630137547,116.0222961556932,39.68325935673624
0106022048,116.01531132064987,39.68678822365856
0106711022,116.03189960086227,39.697991966271466
0106041449,116.02368129243999,39.70417555030736
8610118492,116.02380289458875,39.70582713822154
0106689363,116.0243488015384,39.70688286946013
0100048912,116.0269533650047,39.70826955005849
0106037548,116.0308304069984,39.69887713281708
0106711022,116.03189960086227,39.697991966271466
0106502983,116.03682806365619,39.703051049517065
0100048912,116.0269533650047,39.70826955005849
0106117667,116.0278799740869,39.72153697547459
8630273275,116.01932089285823,39.71998792850377
0106567678,116.02613160809219,39.72328721480645
0106177661,116.02667766536774,39.7257360908281
0106834549,116.0264550724906,39.72669857609373
0106521162,116.03466437255939,39.716895174872434
0106834549,116.0264550724906,39.72669857609373
0106177661,116.02667766536774,39.7257360908281
0106096896,116.02537730545696,39.73230517921912
0106567678,116.02613160809219,39.72328721480645
0106117667,116.0278799740869,39.72153697547459
0106546926,116.02728304300315,39.73728023618978
8630273275,116.01932089285823,39.71998792850377
0106263399,116.0366225213497,39.72746979184388
0106787401,116.01373779984966,39.725422968261576
0106546926,116.02728304300315,39.73728023618978
8630943362,116.02765528192054,39.73770634566807
8630796474,116.0275609968763,39.73782609187172
0106096896,116.02537730545696,39.73230517921912
0106057307,116.02666578040052,39.74295813882918
0106834549,116.0264550724906,39.72669857609373
8630237982,116.03150380923363,39.741356574426604
0106039519,116.02685468845262,39.74538395540255
0106182420,116.01626982158696,39.74524693962059
0106057307,116.02666578040052,39.74295813882918
0106039519,116.02685468845262,39.74538395540255
0106501214,116.02628199667656,39.818377985209736
0106252494,116.01492915184578,39.81625445390948
0106616479,116.0359009714007,39.811681188268786
0106790819,116.01099216224358,39.81939782865188
8630056872,116.02423119514975,39.87281438150706
0106151014,116.02188026473867,39.87103844177154
0106688993,116.0246519115582,39.8755797392487
0106828365,116.02797656278989,39.875251244883536
8630601991,116.02894789412991,39.877256092280206
0106168712,116.02996211870231,39.87751895508054
0106613350,116.02641022900941,39.880618047988136
8630781425,116.02531775354436,39.88100692978247
8630781425,116.02531775354436,39.88100692978247
0106613350,116.02641022900941,39.880618047988136
0106688993,116.0246519115582,39.8755797392487
8630601991,116.02894789412991,39.877256092280206
0106168712,116.02996211870231,39.87751895508054
0106828365,116.02797656278989,39.875251244883536
8630585667,116.02668973878417,39.885481082792055
8630205126,116.02658272610613,39.88810990149591
8630585667,116.02668973878417,39.885481082792055
8630781425,116.02531775354436,39.88100692978247
0106613350,116.02641022900941,39.880618047988136
8630601991,116.02894789412991,39.877256092280206
0106168712,116.02996211870231,39.87751895508054
0106688993,116.0246519115582,39.8755797392487
0106828365,116.02797656278989,39.875251244883536
0106016902,116.02255707265721,40.00268494979329
0106048260,116.02288228001747,40.00376994490482
8630737536,116.0191800669136,40.00433408749555
0106562368,116.03116113432732,40.006277654913866
0106589213,116.03117718502567,40.00628369974906
0106048260,116.02288228001747,40.00376994490482
8630334079,116.03085226723465,39.601024814596784
0106621731,116.03213089388228,39.59849576717638
0106601976,116.0309470460442,39.59688911369583
0106770734,116.02736037765594,39.60165113101787
8630466341,116.03073824228782,39.59563023606811
0106039472,116.03043312598244,39.61034176133532
8630930999,116.02919140207295,39.611598561322154
8630574004,116.02923259564575,39.60407898576515
0106655375,116.03443682754889,39.61401858095106
0106655375,116.03443682754889,39.61401858095106
8630930999,116.02919140207295,39.611598561322154
0106039472,116.03043312598244,39.61034176133532
0106757973,116.02638888731845,39.62264299689281
0106226828,116.04213087910156,39.620827164947514
0106577880,116.03502396034737,39.6330411728985
0106786013,116.02658664089066,39.631650429857615
0106619308,116.03768331754277,39.63717908193993
8630089551,116.02485999032321,39.63890992150071
0106757973,116.02638888731845,39.62264299689281
0106619308,116.03768331754277,39.63717908193993
8630089551,116.02485999032321,39.63890992150071
0106577880,116.03502396034737,39.6330411728985
0106786013,116.02658664089066,39.631650429857615
8716000347,116.0286849221306,39.676704666280266
0106195039,116.03787547511735,39.6819226016602
0106681911,116.02276875741416,39.68368080360575
8630137547,116.0222961556932,39.68325935673624
0106599924,116.02257312334046,39.683735241439315
0106195039,116.03787547511735,39.6819226016602
0106681911,116.02276875741416,39.68368080360575
0106599924,116.02257312334046,39.683735241439315
8630137547,116.0222961556932,39.68325935673624
0106576059,116.03583737365392,39.69694251817979
0106711022,116.03189960086227,39.697991966271466
0106037548,116.0308304069984,39.69887713281708
0106711022,116.03189960086227,39.697991966271466
0106037548,116.0308304069984,39.69887713281708
0106576059,116.03583737365392,39.69694251817979
0106502983,116.03682806365619,39.703051049517065
0106758227,116.03865910185169,39.70075753234767
8630402525,116.04273126125796,39.698456593619866
0106168226,116.03794752232045,39.704566219873904
0106502983,116.03682806365619,39.703051049517065
0106168226,116.03794752232045,39.704566219873904
0106819467,116.03432627581945,39.70827308251417
0106037548,116.0308304069984,39.69887713281708
0100048912,116.0269533650047,39.70826955005849
0106711022,116.03189960086227,39.697991966271466
0106758227,116.03865910185169,39.70075753234767
0106041449,116.02368129243999,39.70417555030736
0106689363,116.0243488015384,39.70688286946013
0106819467,116.03432627581945,39.70827308251417
0106521162,116.03466437255939,39.716895174872434
0100048912,116.0269533650047,39.70826955005849
0106152765,116.0389249576363,39.70945746181718
0106689363,116.0243488015384,39.70688286946013
8630338486,116.03917770705543,39.71762222762989
0106117667,116.0278799740869,39.72153697547459
0106521162,116.03466437255939,39.716895174872434
0106567678,116.02613160809219,39.72328721480645
0106177661,116.02667766536774,39.7257360908281
8630338486,116.03917770705543,39.71762222762989
0106263399,116.0366225213497,39.72746979184388
0106834549,116.0264550724906,39.72669857609373
0106263399,116.0366225213497,39.72746979184388
0106834549,116.0264550724906,39.72669857609373
0106177661,116.02667766536774,39.7257360908281
0106567678,116.02613160809219,39.72328721480645
0106096896,116.02537730545696,39.73230517921912
0106117667,116.0278799740869,39.72153697547459
0106546926,116.02728304300315,39.73728023618978
8630796474,116.02763619454564,39.73749326615313
0106521162,116.03466437255939,39.716895174872434
8630796474,116.02763619454564,39.73749326615313
8630943362,116.02765528192054,39.73770634566807
0106546926,116.02728304300315,39.73728023618978
8630237982,116.03150380923363,39.741356574426604
0106096896,116.02537730545696,39.73230517921912
0106057307,116.02666578040052,39.74295813882918
0106263399,116.0366225213497,39.72746979184388
0106039519,116.02685468845262,39.74538395540255
8630237982,116.03150380923363,39.741356574426604
0106039519,116.02685468845262,39.74538395540255
0106057307,116.02666578040052,39.74295813882918
0106116511,116.03503560154398,39.749716171751594
8630943362,116.02765528192054,39.73770634566807
8630796474,116.02763619454564,39.73749326615313
0106546926,116.02728304300315,39.73728023618978
0106116511,116.03503560154398,39.749716171751594
0106507984,116.03608389675917,39.759062987803
0106657640,116.03418237001674,39.76829880815771
0106536781,116.03065820640096,39.77341661253426
0106657640,116.03418237001674,39.76829880815771
0106587727,116.03476811268742,39.784053875915085
0106587727,116.03476811268742,39.784053875915085
0106579676,116.03180450216009,39.78731606731164
0106027139,116.03708871647278,39.78179687606308
0106664290,116.03793109070415,39.78906474149731
0106529701,116.04087630146016,39.787401218538086
0106828365,116.02797656278989,39.875251244883536
0106168712,116.02996211870231,39.87751895508054
8630601991,116.02894789412991,39.877256092280206
8630056872,116.02423119514975,39.87281438150706
0106688993,116.0246519115582,39.8755797392487
0106151014,116.02188026473867,39.87103844177154
0106613350,116.02641022900941,39.880618047988136
8630781425,116.02531775354436,39.88100692978247
8630585667,116.02668973878417,39.885481082792055
0106168712,116.02996211870231,39.87751895508054
8630601991,116.02894789412991,39.877256092280206
0106613350,116.02641022900941,39.880618047988136
8630781425,116.02531775354436,39.88100692978247
0106828365,116.02797656278989,39.875251244883536
8630585667,116.02668973878417,39.885481082792055
0106688993,116.0246519115582,39.8755797392487
8630205126,116.02658272610613,39.88810990149591
0106039870,116.03514694073561,39.97962646250063
0106746233,116.03532146825034,39.979659933350604
0106047409,116.03568845921376,39.98670419996276
8630971857,116.03690752541037,39.98236627548628
0106834516,116.03711414906272,39.982485827520684
0106614813,116.0362481886739,39.98720271641046
8650059763,116.03793788605415,39.98504110125555
0106039870,116.03514694073561,39.97962646250063
0106746233,116.03532146825034,39.979659933350604
0106620805,116.03902689455256,39.983875899471705
0106783507,116.03655127440648,39.988679583328484
0106605757,116.0409705275925,39.984635931924025
0106853168,116.04239062604897,39.98569756561707
8630585428,116.04257725440307,39.986584069146765
0106589213,116.03117718502567,40.00628369974906
0106562368,116.03116113432732,40.006277654913866
0106833013,116.03864168627196,39.60194104023498
0106152734,116.04094253692627,39.59651270463585
8630166167,116.04456329240244,39.59533546716661
0106603824,116.0468916775783,39.597511593991904
0106621731,116.03213089388228,39.59849576717638
0106655375,116.03443682754889,39.61401858095106
0106226828,116.04213087910156,39.620827164947514
0106504340,116.04590922536104,39.62228077248435
8630930999,116.02919140207295,39.611598561322154
0106226828,116.04213087910156,39.620827164947514
0106577880,116.03502396034737,39.6330411728985
0106619308,116.03768331754277,39.63717908193993
8630211517,116.03974103792737,39.65160321266635
8630211517,116.03974103792737,39.65160321266635
0106621441,116.03981786425804,39.664444726076226
0106195039,116.03787547511735,39.6819226016602
0106195039,116.03787547511735,39.6819226016602
0106227378,116.04671377273876,39.681659729015315
0106576059,116.03583737365392,39.69694251817979
0106115504,116.04315339911136,39.69832962708943
8630402525,116.04273126125796,39.698456593619866
8630402525,116.04273126125796,39.698456593619866
0106576059,116.03583737365392,39.69694251817979
0106115504,116.04315339911136,39.69832962708943
0106758227,116.03865910185169,39.70075753234767
0106711022,116.03189960086227,39.697991966271466
0106502983,116.03682806365619,39.703051049517065
0106037548,116.0308304069984,39.69887713281708
0106810785,116.04716855375469,39.702388969219406
0106168226,116.03794752232045,39.704566219873904
0106233938,116.05212075228718,39.6940360761779
0106168226,116.03794752232045,39.704566219873904
0106502983,116.03682806365619,39.703051049517065
0106758227,116.03865910185169,39.70075753234767
0106152765,116.0389249576363,39.70945746181718
0106720320,116.04315374768831,39.70905616540946
0106810785,116.04716855375469,39.702388969219406
8630402525,116.04273126125796,39.698456593619866
0106152765,116.0389249576363,39.70945746181718
0106720320,116.04315374768831,39.70905616540946
0106793456,116.04334111536065,39.71587856347818
8630338486,116.03917770705543,39.71762222762989
0106819467,116.03432627581945,39.70827308251417
8630338486,116.03917770705543,39.71762222762989
0106263399,116.0366225213497,39.72746979184388
0106012250,116.04359910272197,39.72611253760046
0106597857,116.04332417577265,39.72467867386028
0106790666,116.04618477503156,39.72442562293675
0106792281,116.04912239519186,39.725315649524056
8630583859,116.04601378499,39.73600064612953
8650069658,116.05027878035753,39.737410784911134
8630237982,116.03150380923363,39.741356574426604
0106094280,116.05062572768074,39.73820266449221
0106263399,116.0366225213497,39.72746979184388
8630796474,116.02763619454564,39.73749326615313
8630943362,116.02765528192054,39.73770634566807
0106546926,116.02728304300315,39.73728023618978
0106012250,116.04359910272197,39.72611253760046
0106116511,116.03503560154398,39.749716171751594
0106609000,116.0365449669682,39.75673497122014
0106572511,116.04584504800498,39.757475657998505
0106507984,116.03608389675917,39.759062987803
0106507984,116.03608389675917,39.759062987803
0106609000,116.0365449669682,39.75673497122014
0106572511,116.04584504800498,39.757475657998505
0106657640,116.03418237001674,39.76829880815771
0106116511,116.03503560154398,39.749716171751594
0106657640,116.03418237001674,39.76829880815771
8630586542,116.04081023175665,39.7724436748012
8630586542,116.04081023175665,39.7724436748012
0106027139,116.03708871647278,39.78179687606308
0106536781,116.03065820640096,39.77341661253426
