dirverId,distX,distY
2210848659,39.59243729297739,115.9956376891685
2700173970,39.59535,116.00776
3266331738,39.60063928451649,115.9901619899385
2210848659,40.192366896551725,115.99305275862069
2700173970,40.19051,115.99791
3266331738,40.20476500423371,116.00105602878915
