106006181,116.0019613,39.61747203, * ,106006181,116.0017114,39.61392113
106512294,115.9959461,39.6593382, * ,106512294,115.9960655,39.65110044
106006181,116.0019613,39.61747203, * ,106006181,116.0017114,39.61392113
106006181,116.0019613,39.61747203, * ,106006181,116.0017114,39.61392113
106721833,116.0097653,39.7097159, * ,106721833,116.0096981,39.71416113
8630336125,116.0128294,39.70668873, * ,8630336125,116.0124501,39.72558525
106721833,116.0097653,39.7097159, * ,106721833,116.0096981,39.71416113
106133739,116.0110813,39.71366842, * ,106133739,116.0108746,39.7178448
100020307,116.0134764,39.71323058, * ,100020307,116.0135376,39.7178448
106000147,116.0090369,39.7178448, * ,106000147,116.0089316,39.72497565
106787401,116.0092185,39.71791536, * ,106787401,116.0137829,39.71791536
106000147,116.0090369,39.7178448, * ,106000147,116.0089316,39.72497565
106787401,116.0092185,39.71791536, * ,106787401,116.0137829,39.71791536
106133739,116.0110813,39.71366842, * ,106133739,116.0108746,39.7178448
100020307,116.0134764,39.71323058, * ,100020307,116.0135376,39.7178448
106721833,116.0097653,39.7097159, * ,106721833,116.0096981,39.71416113
106787401,116.0092185,39.71791536, * ,106787401,116.0137829,39.71791536
106000147,116.0090369,39.7178448, * ,106000147,116.0089316,39.72497565
106593221,116.0088111,39.79016694, * ,106593221,116.0089054,39.5988604
106197681,116.0077968,40.00763304, * ,106197681,116.0077596,39.59567864
106797587,116.0180623,39.59567864, * ,106797587,116.0181034,39.60659061
8630336125,116.0128294,39.70668873, * ,8630336125,116.0124501,39.72558525
106721833,116.0097653,39.7097159, * ,106721833,116.0096981,39.71416113
100020307,116.0134764,39.71323058, * ,100020307,116.0135376,39.7178448
106133739,116.0110813,39.71366842, * ,106133739,116.0108746,39.7178448
100020307,116.0134764,39.71323058, * ,100020307,116.0135376,39.7178448
106133739,116.0110813,39.71366842, * ,106133739,116.0108746,39.7178448
106721833,116.0097653,39.7097159, * ,106721833,116.0096981,39.71416113
8630336125,116.0128294,39.70668873, * ,8630336125,116.0124501,39.72558525
106787401,116.0092185,39.71791536, * ,106787401,116.0137829,39.71791536
106787401,116.0092185,39.71791536, * ,106787401,116.0137829,39.71791536
106000147,116.0090369,39.7178448, * ,106000147,116.0089316,39.72497565
106133739,116.0110813,39.71366842, * ,106133739,116.0108746,39.7178448
100020307,116.0134764,39.71323058, * ,100020307,116.0135376,39.7178448
106787401,116.0092185,39.71791536, * ,106787401,116.0137829,39.71791536
106000147,116.0090369,39.7178448, * ,106000147,116.0089316,39.72497565
